"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Late Response","Response Window","Trial Type","Correct Button","Response Time","Color Pressed","Color Shown"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","910","NEUTRAL","1","771.1459994316101","RED","RED"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","890","NEUTRAL","1","755.6170225143433","RED","RED"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"1","700","INCONGRUENT","0","N/A","WHITE","WHITE"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","880","CONGRUENT","1","803.2239675521851","RED","RED"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"1","850","NEUTRAL","0","N/A","YELLOW","YELLOW"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","890","NEUTRAL","1","705.6809663772583","YELLOW","YELLOW"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"1","860","CONGRUENT","0","N/A","N/A","GREEN"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","900","CONGRUENT","1","721.4120030403137","GREEN","GREEN"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"1","890","CONGRUENT","0","N/A","GREEN","GREEN"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"1","740","INCONGRUENT","0","N/A","WHITE","WHITE"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","780","INCONGRUENT","1","638.1290555000305","WHITE","WHITE"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","880","NEUTRAL","1","788.8280153274536","YELLOW","YELLOW"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","930","CONGRUENT","1","803.0110001564026","GREEN","GREEN"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","870","NEUTRAL","1","852.2910475730896","WHITE","WHITE"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","770","INCONGRUENT","1","769.1900134086609","YELLOW","YELLOW"
"53e1a4f7b6145e47420923a2","BLUE-00052","2014-08-05T20:45:59-0700",,"FEMALE","RIGHT","2014-08-05T20:38:55-0700","Word Game",,"0","920","CONGRUENT","1","804.1560053825378","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","800","INCONGRUENT","1","765.3130292892456","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","800","NEUTRAL","1","610.3360056877136","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","790","INCONGRUENT","1","624.1179704666138","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","800","CONGRUENT","1","609.3369722366333","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","790","CONGRUENT","0","N/A","N/A","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","790","NEUTRAL","1","710.004985332489","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","780","NEUTRAL","1","539.4359827041626","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","760","NEUTRAL","1","569.5820450782776","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","720","NEUTRAL","1","704.1809558868408","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","780","INCONGRUENT","0","N/A","N/A","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","820","INCONGRUENT","1","704.1559815406799","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","810","INCONGRUENT","1","637.1650099754333","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","800","INCONGRUENT","1","569.7559714317322","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","640","NEUTRAL","1","541.5990352630615","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","780","INCONGRUENT","0","N/A","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","830","CONGRUENT","1","704.1190266609192","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","480","NEUTRAL","0","N/A","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","820","CONGRUENT","1","605.2210330963135","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","820","INCONGRUENT","0","N/A","N/A","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","520","NEUTRAL","0","N/A","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","560","NEUTRAL","0","N/A","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","860","INCONGRUENT","0","860","N/A","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","810","CONGRUENT","1","631.1570405960083","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","940","INCONGRUENT","1","715.9629464149475","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","640","NEUTRAL","0","N/A","N/A","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","790","CONGRUENT","1","778.3709764480591","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","930","INCONGRUENT","1","818.2889819145203","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","800","NEUTRAL","0","N/A","N/A","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","750","CONGRUENT","1","726.0119915008545","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","670","CONGRUENT","0","N/A","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","920","INCONGRUENT","1","684.1310262680054","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1120","NEUTRAL","1","684.2600107192993","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","710","CONGRUENT","1","700.5929946899414","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1110","NEUTRAL","1","617.1199679374695","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","700","CONGRUENT","0","N/A","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","740","CONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","780","CONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1100","NEUTRAL","1","733.5569858551025","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","860","CONGRUENT","1","716.6849970817566","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","900","INCONGRUENT","0","N/A","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","850","CONGRUENT","0","N/A","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","890","CONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1080","NEUTRAL","1","799.5719909667969","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","930","CONGRUENT","1","583.5520029067993","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1040","NEUTRAL","1","567.503035068512","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","940","INCONGRUENT","1","700.5999684333801","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","930","INCONGRUENT","1","866.9580221176147","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","920","CONGRUENT","1","666.5419936180115","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","910","CONGRUENT","1","616.1510348320007","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","890","CONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","920","INCONGRUENT","1","699.1889476776123","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","960","NEUTRAL","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","1000","NEUTRAL","1","746.8540072441101","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","900","INCONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","930","CONGRUENT","1","813.5330080986023","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","940","INCONGRUENT","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","980","INCONGRUENT","1","796.9819903373718","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","970","INCONGRUENT","1","646.1139917373657","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","990","NEUTRAL","1","779.990017414093","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","980","NEUTRAL","1","628.7580132484436","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","960","NEUTRAL","1","829.3870091438293","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","960","INCONGRUENT","1","530.5390357971191","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","940","INCONGRUENT","1","563.2620453834534","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","920","CONGRUENT","1","896.1929678916931","RED","RED"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","910","CONGRUENT","1","780.8300256729126","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","900","INCONGRUENT","1","679.6810030937195","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","890","CONGRUENT","1","746.0630536079407","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","820","INCONGRUENT","1","578.2269835472107","WHITE","WHITE"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","850","CONGRUENT","1","543.3770418167114","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","920","NEUTRAL","1","878.4260153770447","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","840","NEUTRAL","1","744.3060278892517","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","680","NEUTRAL","1","577.2700309753418","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","360","NEUTRAL","0","N/A","GREEN","GREEN"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"1","660","INCONGRUENT","0","N/A","YELLOW","YELLOW"
"53e2ad4eb6145ec8340923a4","BLUE-00051","2014-08-06T18:33:47-0400",,"FEMALE","LEFT","2014-08-06T18:29:42-0400","Word Game",,"0","770","CONGRUENT","1","691.2919878959656","YELLOW","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","800","INCONGRUENT","0","800","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","800","NEUTRAL","0","800","N/A","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","840","NEUTRAL","0","840","N/A","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","880","NEUTRAL","0","880","N/A","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","960","NEUTRAL","1","884.2300176620483","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","800","CONGRUENT","0","N/A","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","950","NEUTRAL","1","827.934980392456","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","840","CONGRUENT","0","N/A","YELLOW","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","940","NEUTRAL","1","895.1719999313354","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","840","INCONGRUENT","0","N/A","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","920","NEUTRAL","1","843.936026096344","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","880","CONGRUENT","1","878.2749772071838","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","870","CONGRUENT","0","N/A","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","910","CONGRUENT","1","875.4510283470154","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","880","NEUTRAL","0","N/A","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","880","INCONGRUENT","0","N/A","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","900","CONGRUENT","1","892.6759958267212","RED","RED"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","920","NEUTRAL","0","N/A","N/A","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","960","INCONGRUENT","1","874.3209838867188","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","960","NEUTRAL","1","925.5369901657104","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","950","NEUTRAL","1","825.9869813919067","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","940","NEUTRAL","1","857.1029901504517","YELLOW","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","920","NEUTRAL","0","N/A","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","950","INCONGRUENT","1","874.4959831237793","WHITE","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","890","CONGRUENT","1","758.5440278053284","RED","RED"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","940","INCONGRUENT","0","N/A","N/A","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","870","CONGRUENT","0","N/A","N/A","RED"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","960","NEUTRAL","1","832.3010206222534","RED","RED"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","980","INCONGRUENT","0","980","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","1020","INCONGRUENT","0","1020","N/A","WHITE"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","910","CONGRUENT","1","901.8969535827637","GREEN","GREEN"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","1100","INCONGRUENT","0","1100","N/A","YELLOW"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"1","950","NEUTRAL","0","N/A","N/A","RED"
"53e8fbefb6145e981aef3af9","BLUE-00056","2014-08-11T10:22:54-0700",,"FEMALE","RIGHT","2014-08-11T10:17:31-0700","Word Game",,"0","1260","INCONGRUENT","1","855.3580045700073","WHITE","WHITE"
