"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Position Is Top","Response Window","Correct Button","Response Time"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","400","0","450.20604133605957"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","440","1","425.29696226119995"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","430","0","442.49099493026733"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","470","1","309.7739815711975"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","460","1","359.1020107269287"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","450","1","343.4060215950012"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","430","1","310.9019994735718"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","390","1","309.8350167274475"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","310","1","277.03797817230225"
"53ed7570b6145eca0def3af8","GREEN-00029","2014-08-14T19:50:25-0700",,"FEMALE","RIGHT","2014-08-14T19:47:35-0700","Sustained",,"1","150","0","345.1949954032898"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","600","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","600","1","310.0740313529968"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","590","1","309.4779849052429"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","580","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","580","1","296.46801948547363"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","560","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","560","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","560","1","346.451997756958"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","520","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","520","1","286.8800163269043"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","440","1","422.6269721984863"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","280","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","280","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","280","0","437.2679591178894"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","320","0","420.44597864151"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","360","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","360","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","360","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","360","0","480.68398237228394"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","400","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","400","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","400","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","400","0","427.98900604248047"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","440","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","440","1","337.09198236465454"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","430","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","430","1","335.8539938926697"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"0","420","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Impulsive",,"1","420","1","289.7310256958008"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","600","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","600","1","343.9439535140991"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","590","1","366.6449785232544"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","580","1","375.73397159576416"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","560","1","349.6840000152588"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","520","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","520","1","344.48498487472534"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","440","1","354.2979955673218"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","280","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","280","0","366.01799726486206"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","320","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","320","0","327.67999172210693"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","360","0","365.10300636291504"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","400","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","400","1","356.2279939651489"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","390","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","390","1","297.11204767227173"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","380","0","423.3269691467285"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","420","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","420","1","306.32901191711426"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","410","1","306.17600679397583"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","400","1","347.3849892616272"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","380","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","380","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","380","1","354.16096448898315"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","340","1","313.7679696083069"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","260","0","330.87098598480225"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","300","0","303.9969801902771"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","340","1","313.8929605484009"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","330","1","312.3669624328613"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","320","0","329.3890357017517"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","360","1","320.04398107528687"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","350","1","340.79498052597046"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","340","0","445.05900144577026"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","380","1","312.12103366851807"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","370","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"0","370","0","N/A"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","370","0","404.2389988899231"
"53ee8f98b6145ee012ef3afd","BLUE-00062","2014-08-15T15:54:15-0700",,"FEMALE","RIGHT","2014-08-15T15:51:16-0700","Sustained",,"1","410","0","453.249990940094"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","600","1","400.8699655532837"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","590","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","590","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","590","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","590","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","590","1","318.2380199432373"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","580","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","580","1","339.57600593566895"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","560","1","347.3049998283386"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","520","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","520","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","520","1","484.5840334892273"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","440","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","440","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","440","1","400.00200271606445"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","280","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","280","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","280","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","280","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","280","0","404.0679931640625"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","320","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","320","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","320","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","320","1","315.86700677871704"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","310","0","344.64800357818604"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","350","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","350","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","350","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","350","0","428.987979888916"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","390","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","390","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","390","1","342.9589867591858"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","380","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"0","380","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Impulsive",,"1","380","1","352.7100086212158"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","600","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","600","1","377.4150013923645"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","590","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","590","1","421.7020273208618"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","580","1","488.60299587249756"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","560","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","560","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","560","1","357.85800218582153"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","520","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","520","1","338.05298805236816"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","440","1","421.4249849319458"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","280","0","392.08799600601196"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","320","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","320","0","327.5039792060852"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","360","0","370.9449768066406"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","400","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","400","1","373.6230134963989"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","390","0","N/A"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"1","390","1","323.0940103530884"
"53f3930db6145ed77b92ce88","BLUE-00064","2014-08-19T11:10:22-0700",,"FEMALE","RIGHT","2014-08-19T11:07:30-0700","Sustained",,"0","380","0","N/A"
